openalex_id,route,freq,doi,year,journal,cited_by,title
W4416226901,forward,1,10.54141/psbd.1598613,2025,Pamukkale Journal of Sport Sciences,0,A Rhythmanalysis Approach to Understanding the Experiences of Theme Park Visitors
W4416851421,forward,1,10.1177/05390184251396007,2025,Social Science Information,0,"Barcelona residents’ concerns of heatwaves, air pollution, and noise: Examining the link between environmental exposures and risk perception"
W7117418396,forward,1,10.5604/01.3001.0055.5449,2025,Zeszyty Naukowe SGSP,0,ACOUSTIC CLIMATE OF SELECTED URBAN GREEN AREAS IN THE WARSAW AGGLOMERATION
W7125017573,forward,1,10.1016/j.buildenv.2026.114271,2026,Building and Environment,0,Sensory stimuli in the built environment for autistic people: A scoping review
W7125977533,forward,1,10.1186/s12877-026-07051-3,2026,BMC Geriatrics,0,The association between physical activity level in older adults and community park characteristics: a configural path analysis
W7127041143,forward,1,10.1080/01426397.2025.2607996,2026,Landscape Research,0,Temporal and demographic influences on floral colour preferences in urban landscapes: a free-combination experiment
W7127947646,forward,1,10.1016/j.tust.2026.107503,2026,Tunnelling and Underground Space Technology,0,Accounting for all the consequences of roadworks and streetworks design options: A scoping review
W7128785823,forward,1,10.3390/buildings16040769,2026,Buildings,0,Co-Creating Restorative Urban Public Parks: Integrating Attention Restoration Theory and Urban Public Space Design Criteria: A Case Study in Erbil City
W7130663215,forward,1,10.3389/fbirs.2026.1740187,2026,Frontiers in Bird Science,0,Bird species traits in recreational areas – building a human restoration value of bird species and connecting it to the mental well-being of recreationists in Germany
W7131227467,forward,1,10.3390/horticulturae12030262,2026,Horticulturae,0,Visual–Morphological Drivers of Restorative Perception in Dog-Friendly Urban Green Spaces
W7133775828,forward,1,10.1080/13504509.2026.2638439,2026,International Journal of Sustainable Development & World Ecology,0,Adaptive human behaviors during heat waves: the role of multidimensional landscape perceptions
W7137078640,forward,1,10.3724/j.fjyl.la20250363,2026,Landscape Architecture,0,Emotional Mediation of the Effect of Urban Park Audiovisual Elements on Leisure-Time Physical Activity
W7138892417,forward,1,10.1371/journal.pone.0342906,2026,PLoS ONE,0,"Road traffic noise affects annoyance during urban built and forest walks, but not repetitive negative thinking or connectedness with non-human nature: A randomized controlled trial"
W7140035279,forward,1,10.1057/s41599-026-07009-1,2026,Humanities and Social Sciences Communications,0,"The synergistic effects of urban soundscapes, building spacing, and green wall on the perceived restorativeness of window views: a VR-based investigation with EEG and psychological assessments"
W7142127365,forward,1,10.1007/s10668-026-07527-7,2026,Environment Development and Sustainability,0,Exploring the restorative potential of snow-covered forests through VR with implications for sustainable forest planning
W7150839603,forward,1,10.1016/j.jtrangeo.2026.104653,2026,Journal of Transport Geography,0,Understanding the cooling and air purification effects of green spaces on running behavior — Evidence from Guangzhou
W7151349990,forward,1,10.3389/fpubh.2026.1816233,2026,Frontiers in Public Health,0,Youth perceptions of urban waterfront environments for stress relief: a social media text analysis study in Beijing
W7152422820,forward,1,10.3389/fpsyg.2026.1733848,2026,Frontiers in Psychology,0,"Behavioral mapping of multisensory experience and engagement in accessible gardens: a case study of Xuanwu Lake Park, Nanjing"
W7154381959,forward,1,10.3389/fpsyg.2026.1700552,2026,Frontiers in Psychology,0,Personality and spatial familiarity interact to shape affective responses in urban parks: a VR study
W7154626387,forward,1,10.1038/s41598-026-48324-6,2026,Scientific Reports,0,An evaluation of the impact of visual attributes of park landscape spaces on the emotional benefits and behavioral intention of younger older adults
W7156005275,forward,1,10.1186/s13690-026-01919-x,2026,Archives of Public Health,0,"How urban environments structure running behaviour in Beijing during winter, spring, and summer 2024: spatiotemporal patterns and configuration-specific interactions from running trajectory data"
W7157905130,forward,1,10.3390/app16094221,2026,Applied Sciences,0,"Psychoacoustic Evaluation of Shared-Bike Electronic Alert Sounds: Effects of Brand, Sound Pressure Level, and Occurrence Frequency on Annoyance"
W7160035772,forward,1,10.1016/j.ufug.2026.129473,2026,Urban forestry & urban greening,0,"Linking urban green space features combinations to cultural ecosystem benefits: A novel framework combining PPGIS, machine learning, and co-occurrence analysis"
W7160199623,forward,1,10.1016/j.compenvurbsys.2026.102439,2026,Computers Environment and Urban Systems,0,Beyond urban form: Introducing dynamic factors in agent-based simulations of pedestrian movement
W7160563628,forward,1,10.3389/fpubh.2026.1843018,2026,Frontiers in Public Health,0,"Environmental determinants of hiking, jogging, and cycling along the Beijing-Tianjin-Hebei grand canal: implications for health promotion"
W7160944797,forward,1,10.1080/24694452.2026.2659904,2026,Annals of the American Association of Geographers,0,Visualizing Recreational Running Geo-Narratives Using Mixed Methods
W7161304383,forward,1,10.1016/j.scs.2026.107517,2026,Sustainable Cities and Society,0,"How do environmental factors influence jogging behaviour across large-scale, small-scale and informal green spaces? A comparative study and sustainable renewal strategy of multi-type green space systems based on crowdsourced data"
W7161550672,forward,1,10.1093/jue/juag013,2026,Journal of Urban Ecology,0,Two treatments of birdsong awareness and their influence on human mental well-being in an urban park environment
W7162848087,forward,1,10.1016/j.jtrangeo.2026.104714,2026,Journal of Transport Geography,0,A big data causal approach to social inequalities in urban jogging: Decoding pathways linking neighborhood socioeconomic status and built environment
W7163254486,forward,1,10.1186/s12982-025-01210-4,2026,Discover Public Health,0,Development of a psychological wellbeing index based on environmental and social design features for public urban spaces of Indian City
W7163548262,forward,1,10.1108/jcre-03-2025-0023,2026,Journal of Corporate Real Estate,0,Quantified photo-analysis for indoor and outdoor places of hybrid working. Location-specific approach
W7164941459,forward,1,10.3389/fpubh.2026.1870274,2026,Frontiers in Public Health,0,"Blue-green spaces, heat stress, and health-supportive public-space use under urban stress: machine learning and SEM evidence from jogging flow in Fuzhou, China"
W7165677286,forward,1,10.3390/buildings16122452,2026,Buildings,0,"Thermal Performance of Artificial Turf for Roof Greening in Northern China: Insulation, Dissipation, and Urban Heat Island Mitigation"
W7166015048,forward,1,10.1080/03071375.2026.2691635,2026,Arboricultural Journal,0,Parks: hubs for strengthening cultural and social dimensions in urban spaces
W7166078776,forward,1,10.1080/00038628.2026.2692672,2026,Architectural Science Review,0,Effect of thermal and acoustic comfort on individuals’ work-from-home or office preferences
W7166512164,forward,1,10.22630/srees.11113,2026,Scientific Review Engineering and Environmental Sciences (SREES),0,Auditory comfort and noise perception under thermal and visual conditions in urban parks
W7167480701,forward,1,10.1016/j.wss.2026.100437,2026,Wellbeing Space and Society,0,Children’s perceptions of the neighbourhood as a social determinant of health – a qualitative study
W7167675565,forward,1,10.1007/s11116-026-10793-z,2026,Transportation,0,Perceived traffic safety’s impact on cycling route choice with street-level images
W7167684752,forward,1,10.1016/j.tbs.2026.101338,2026,Travel Behaviour and Society,0,Pedestrian mobility and innovative data sources: a literature review focused on app-based GPS data
W7167906273,forward,1,10.1016/j.scs.2026.107693,2026,Sustainable Cities and Society,0,Prioritizing jogging-friendly streets in active mobility planning: A decision-support framework integrating trajectory evidence and expert judgment
W7168385333,forward,1,10.3389/fpubh.2026.1891815,2026,Frontiers in Public Health,0,Linking urban park soundscape cognitive image to recreational visitors’ perceived restorativeness: the mediating role of emotional pleasure
W7169865800,forward,1,10.1016/j.jtrangeo.2026.104781,2026,Journal of Transport Geography,0,Who shares similar outdoor leisure jogging patterns with you? Insights from multi-aspect semantic trajectory big data
W7171352778,forward,1,10.3390/f17080872,2026,Forests,0,"Urban Forest Walkway Landscape Types and Psychological Restoration Among Older Adults: Evidence from Three Representative Walkways in Fuzhou, China"
W7171441356,forward,1,10.1080/23311886.2026.2703911,2026,Cogent Social Sciences,0,Women runners’ perceptions of runnability in Greater London using go-along interviews and visual methods
W4295852713,forward,1,10.38027/mediterranean-cities_vol2no1_5,2022,Journal of Mediterranean Cities,0,Fire and Explosion Machine Learning Model for the Port of Los Angeles - California Safety Code and NFPA for Fire-Break Zoning
W4403890169,forward,1,10.4018/ijfsa.357694,2024,International Journal of Fuzzy System Applications,0,Enhanced Cross-Entropy Technique for Triangular Fuzzy Neutrosophic Multiple-Attribute Decision-Making and Applications to Quality Evaluation of Urban-Park Environmental Design
W4407405395,forward,1,10.3389/fpsyg.2024.1476553,2025,Frontiers in Psychology,0,"Influence of sound levels, secondary school student characteristics, sound types, and audiovisual interactions on the restorative potential of school environment soundscapes"
W4414266723,forward,1,10.1016/j.jenvman.2026.129670,2026,Journal of Environmental Management,0,Passive acoustic monitoring captures spatiotemporal dynamics of urban zoo soundscapes
W4415359155,forward,1,10.3390/buildings15203764,2025,Buildings,0,Soundscape Restorativeness and Its Influencing Factors in University Teaching Zones
W4415961785,forward,1,10.1038/s41598-025-22819-0,2025,Scientific Reports,0,A two-stage architecture for soundscape classification and preservation
W4416072320,forward,1,10.1111/tgis.70246,2026,Transactions in GIS,0,Cross‐Modal Urban Sensing: Evaluating Sound–Vision Alignment Across Street‐Level and Aerial Imagery
W4416087185,forward,1,10.3390/su17229977,2025,Sustainability,0,Golf Courses as Soundscape Refugia: Toward Sustainable Management of Acoustic Landscapes
W4416396372,forward,1,10.1016/j.tmp.2025.101429,2025,Tourism Management Perspectives,0,Exploring the link between soundscape perceptions and tourist recovery: An interaction ritual chain approach
W7116871163,forward,1,10.1016/j.ufug.2025.129246,2025,Urban forestry & urban greening,0,"What factors affect resident perceived biodiversity in urban green spaces: Individual attributes, habitat structure or actual biodiversity？"
W7117476091,forward,1,10.1186/s12544-025-00760-7,2025,European Transport Research Review,0,Using citizen observatory GPS data to trace changes in cycling practices: prospects and limitations
W7118328227,forward,1,10.3390/land15010120,2026,Land,0,"Lessons Learned for Using Camera Traps to Understand Human Recreation: A Case Study from the Northern Rocky Mountains of Alberta, Canada"
W7128294306,forward,1,10.1007/s11252-025-01899-w,2026,Urban Ecosystems,0,Exploring the subjective and objective characteristics affecting the frequency of human-nature interactions in urban green spaces: a case study from Finland
W7131364084,forward,1,10.3389/fpsyg.2026.1742474,2026,Frontiers in Psychology,0,Research on the impact of restorative environmental perception on tourists’ environmental responsibility behavior in mountain-type scenic spots: taking Taishan Scenic Spot as an example
